
time,ax,ay,az,wx,wy,wz,
0.004,-0.61,1.67,1.91,1.39,-2.03,-2.31,
0.005,-0.61,1.67,1.91,1.45,-2.12,-2.32,
0.006,-1.03,1.49,2.51,1.45,-2.12,-2.32,
0.006,-1.11,1.41,2.91,1.45,-2.12,-2.32,
0.007,-1.11,1.41,2.91,1.52,-2.19,-2.33,
0.007,-0.98,1.41,2.98,1.52,-2.19,-2.33,
0.008,-0.98,1.41,2.98,1.58,-2.25,-2.34,
0.008,-1.04,1.47,3.01,1.58,-2.25,-2.34,
0.009,-1.14,1.50,3.17,1.58,-2.25,-2.34,
0.019,-1.14,1.50,3.17,1.62,-2.29,-2.36,
0.02,-1.14,1.50,3.17,1.66,-2.31,-2.38,
0.02,-1.34,1.49,3.57,1.66,-2.31,-2.38,
0.021,-1.34,1.49,3.57,1.71,-2.32,-2.39,
0.021,-1.44,1.30,4.01,1.71,-2.32,-2.39,
0.037,-1.44,1.30,4.01,1.76,-2.32,-2.40,
0.038,-1.26,1.01,4.39,1.76,-2.32,-2.40,
0.039,-1.26,1.01,4.39,1.83,-2.34,-2.44,
0.039,-1.01,0.71,4.56,1.83,-2.34,-2.44,
0.04,-1.01,0.71,4.56,1.90,-2.38,-2.49,
0.04,-0.87,0.36,4.64,1.90,-2.38,-2.49,
0.041,-0.87,0.36,4.64,1.98,-2.43,-2.55,
0.041,-0.68,0.16,4.63,1.98,-2.43,-2.55,
0.042,-0.68,0.16,4.63,2.04,-2.50,-2.61,
0.042,-0.35,0.07,4.51,2.04,-2.50,-2.61,
0.047,0.02,-0.03,4.43,2.04,-2.50,-2.61,
0.047,0.02,-0.03,4.43,2.09,-2.55,-2.70,
0.058,0.02,-0.03,4.43,2.12,-2.60,-2.81,
0.058,0.25,-0.15,4.29,2.12,-2.60,-2.81,
0.059,0.25,-0.15,4.29,2.14,-2.67,-2.94,
0.059,0.38,-0.29,4.27,2.14,-2.67,-2.94,
0.061,0.38,-0.29,4.27,2.14,-2.75,-3.09,
0.062,0.36,-0.47,4.36,2.14,-2.75,-3.09,
0.066,0.36,-0.47,4.36,2.13,-2.83,-3.23,
0.067,0.10,-0.71,4.48,2.13,-2.83,-3.23,
0.075,0.10,-0.71,4.48,2.12,-2.88,-3.37,
0.076,0.18,-1.05,4.48,2.12,-2.88,-3.37,
0.076,0.18,-1.05,4.48,2.08,-2.89,-3.51,
0.077,0.64,-1.49,4.42,2.08,-2.89,-3.51,
0.081,0.64,-1.49,4.42,2.01,-2.85,-3.65,
0.082,0.44,-1.90,4.26,2.01,-2.85,-3.65,
0.092,0.44,-1.90,4.26,1.90,-2.77,-3.79,
0.093,-0.02,-2.20,4.02,1.90,-2.77,-3.79,
0.093,-0.02,-2.20,4.02,1.76,-2.64,-3.91,
0.094,-0.49,-2.45,4.03,1.76,-2.64,-3.91,
0.096,-0.49,-2.45,4.03,1.60,-2.49,-3.99,
0.096,-1.09,-2.65,4.29,1.60,-2.49,-3.99,
0.112,-1.09,-2.65,4.29,1.45,-2.35,-4.05,
0.113,-1.45,-2.92,4.72,1.45,-2.35,-4.05,
0.114,-1.92,-3.30,5.15,1.45,-2.35,-4.05,
0.115,-1.92,-3.30,5.15,1.32,-2.28,-4.09,
0.115,-2.14,-3.83,5.46,1.32,-2.28,-4.09,
0.116,-2.14,-3.83,5.46,1.22,-2.26,-4.11,
0.116,-2.69,-4.47,5.76,1.22,-2.26,-4.11,
0.117,-2.69,-4.47,5.76,1.14,-2.29,-4.12,
0.12,-2.69,-4.47,5.76,1.07,-2.34,-4.12,
0.121,-3.30,-5.04,5.93,1.07,-2.34,-4.12,
0.125,-3.30,-5.04,5.93,0.98,-2.33,-4.10,
0.126,-4.08,-5.44,6.34,0.98,-2.33,-4.10,
0.131,-4.64,-5.72,7.17,0.98,-2.33,-4.10,
0.132,-4.64,-5.72,7.17,0.88,-2.23,-4.05,
0.151,-4.64,-5.72,7.17,0.81,-2.09,-3.96,
0.152,-4.48,-5.92,8.13,0.81,-2.09,-3.96,
0.153,-4.48,-5.92,8.13,0.80,-1.96,-3.85,
0.153,-3.79,-6.00,9.14,0.80,-1.96,-3.85,
0.155,-3.79,-6.00,9.14,0.84,-1.86,-3.77,
0.155,-3.07,-6.10,10.08,0.84,-1.86,-3.77,
0.156,-2.66,-6.13,10.69,0.84,-1.86,-3.77,
0.157,-2.66,-6.13,10.69,0.94,-1.81,-3.71,
0.158,-2.64,-6.12,10.89,0.94,-1.81,-3.71,
0.158,-2.64,-6.12,10.89,1.08,-1.77,-3.68,
0.161,-2.64,-6.12,10.89,1.25,-1.75,-3.66,
0.162,-2.76,-6.09,10.86,1.25,-1.75,-3.66,
0.164,-2.76,-6.09,10.86,1.40,-1.74,-3.63,
0.165,-2.78,-6.23,10.52,1.40,-1.74,-3.63,
0.174,-2.78,-6.23,10.52,1.54,-1.75,-3.59,
0.175,-2.59,-6.49,10.05,1.54,-1.75,-3.59,
0.177,-2.59,-6.49,10.05,1.63,-1.77,-3.55,
0.177,-2.39,-6.77,9.49,1.63,-1.77,-3.55,
0.179,-2.39,-6.77,9.49,1.70,-1.80,-3.50,
0.18,-1.10,-7.10,9.29,1.70,-1.80,-3.50,
0.183,-2.11,-7.02,8.56,1.70,-1.80,-3.50,
0.185,-2.11,-7.02,8.56,1.74,-1.87,-3.47,
0.191,-2.32,-7.05,7.65,1.74,-1.87,-3.47,
0.192,-2.32,-7.05,7.65,1.75,-1.90,-3.42,
0.193,-2.44,-7.08,7.15,1.75,-1.90,-3.42,
0.193,-2.44,-7.08,7.15,1.71,-1.86,-3.35,
0.198,-2.44,-7.08,7.15,1.63,-1.83,-3.26,
0.198,-2.68,-7.66,7.33,1.63,-1.83,-3.26,
0.208,-2.68,-7.66,7.33,1.57,-1.90,-3.14,
0.209,-1.47,-7.32,6.68,1.57,-1.90,-3.14,
0.21,-1.47,-7.32,6.68,1.47,-1.91,-3.04,
0.21,-0.89,-7.21,5.77,1.47,-1.91,-3.04,
0.213,-0.89,-7.21,5.77,1.28,-1.86,-2.99,
0.213,-0.62,-7.18,5.73,1.28,-1.86,-2.99,
0.218,-0.62,-7.18,5.73,1.09,-1.75,-2.95,
0.219,-0.32,-7.37,5.93,1.09,-1.75,-2.95,
0.228,-0.32,-7.37,5.93,0.91,-1.57,-2.92,
0.229,-0.05,-7.80,6.12,0.91,-1.57,-2.92,
0.23,0.31,-8.17,6.29,0.91,-1.57,-2.92,
0.23,0.31,-8.17,6.29,0.74,-1.36,-2.89,
0.265,0.53,-8.39,6.37,0.74,-1.36,-2.89,
0.266,0.53,-8.39,6.37,0.59,-1.14,-2.86,
0.267,0.53,-8.39,6.37,0.43,-0.92,-2.82,
0.268,0.60,-8.51,6.62,0.43,-0.92,-2.82,
0.269,0.60,-8.51,6.62,0.29,-0.69,-2.78,
0.269,0.51,-8.88,6.93,0.29,-0.69,-2.78,
0.27,0.51,-8.88,6.93,0.18,-0.48,-2.72,
0.27,0.29,-9.29,7.26,0.18,-0.48,-2.72,
0.271,0.29,-9.29,7.26,0.11,-0.31,-2.63,
0.272,0.45,-9.59,7.09,0.11,-0.31,-2.63,
0.273,0.45,-9.59,7.09,0.03,-0.11,-2.53,
0.273,0.81,-9.71,6.72,0.03,-0.11,-2.53,
0.274,1.03,-9.67,6.62,0.03,-0.11,-2.53,
0.276,1.03,-9.67,6.62,-0.08,0.13,-2.43,
